id,label,Image Path,Last Seen Location,Missing Since,Mobile Number
Jessica Alba_79.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_79.jpg,Chennai,2025-03-10,9315799544
Zac Efron_46.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_46.jpg,Toronto,2022-09-30,9751153098
Alexandra Daddario_44.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_44.jpg,Dubai,2020-04-10,9633464509
Robert Downey Jr_18.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_18.jpg,New York,2024-06-13,9253372927
Camila Cabello_81.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_81.jpg,Hyderabad,2020-08-07,9680367146
Jessica Alba_83.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_83.jpg,New York,2022-08-24,9576832945
Akshay Kumar_19.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_19.jpg,Hyderabad,2022-10-16,9651314997
Amitabh Bachchan_66.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_66.jpg,New York,2024-09-13,9528219543
Dwayne Johnson_56.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_56.jpg,New York,2021-05-15,9413207080
Ellen Degeneres_5.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_5.jpg,Dubai,2024-11-20,9000475375
Hugh Jackman_109.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_109.jpg,London,2022-09-23,9523777824
Vijay Deverakonda_77.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_77.jpg,Mumbai,2023-10-24,9476905976
Vijay Deverakonda_76.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_76.jpg,Chennai,2020-11-27,9631848458
Vijay Deverakonda_105.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_105.jpg,London,2023-07-13,9289836881
Jessica Alba_27.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_27.jpg,Tokyo,2021-03-27,9934572230
Vijay Deverakonda_18.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_18.jpg,Hyderabad,2021-10-06,9241340532
Lisa Kudrow_17.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_17.jpg,London,2022-10-08,9846310522
Claire Holt_20.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_20.jpg,Paris,2022-02-04,9959569229
Claire Holt_60.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_60.jpg,Chennai,2021-02-23,9964268050
Billie Eilish_46.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_46.jpg,London,2020-04-12,9448490167
Margot Robbie_4.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_4.jpg,Paris,2023-06-11,9186366001
Andy Samberg_45.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_45.jpg,Toronto,2021-07-05,9188305355
Billie Eilish_63.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_63.jpg,London,2022-05-02,9327519146
Hrithik Roshan_27.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_27.jpg,New York,2020-08-16,9463681053
Dwayne Johnson_1.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_1.jpg,Chennai,2021-10-02,9756443269
Vijay Deverakonda_82.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_82.jpg,New York,2021-10-27,9522500084
Margot Robbie_39.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_39.jpg,New York,2023-03-26,9631532666
Margot Robbie_42.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_42.jpg,Tokyo,2024-04-06,9813336772
Robert Downey Jr_108.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_108.jpg,Paris,2021-03-20,9827057037
Andy Samberg_64.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_64.jpg,Chennai,2022-02-25,9479721406
Virat Kohli_23.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_23.jpg,Paris,2022-09-05,9051252713
Henry Cavill_86.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_86.jpg,Paris,2022-12-05,9148171596
Jessica Alba_88.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_88.jpg,Mumbai,2021-03-15,9245524500
Billie Eilish_95.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_95.jpg,London,2024-02-05,9714687541
Henry Cavill_103.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_103.jpg,Dubai,2020-09-22,9824303931
Tom Cruise_43.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_43.jpg,Toronto,2023-07-01,9037058375
Courtney Cox_3.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_3.jpg,Mumbai,2020-08-18,9238143821
Margot Robbie_31.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_31.jpg,Paris,2023-06-08,9021826507
Robert Downey Jr_71.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_71.jpg,Dubai,2024-09-19,9559416456
Courtney Cox_76.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_76.jpg,New York,2022-11-03,9513428121
Elizabeth Olsen_24.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_24.jpg,Delhi,2023-02-07,9998690809
Tom Cruise_38.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_38.jpg,Chennai,2020-11-23,9857457603
Courtney Cox_65.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_65.jpg,London,2021-05-31,9334971347
Lisa Kudrow_1.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_1.jpg,Mumbai,2022-02-08,9612139537
Alia Bhatt_19.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_19.jpg,New York,2025-01-30,9173143378
Brad Pitt_15.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_15.jpg,Tokyo,2021-07-15,9223146971
Hugh Jackman_36.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_36.jpg,Tokyo,2025-01-23,9769029134
Camila Cabello_36.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_36.jpg,Hyderabad,2024-08-17,9623433343
Ellen Degeneres_69.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_69.jpg,Toronto,2022-07-26,9135517497
Claire Holt_61.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_61.jpg,Dubai,2022-12-27,9799302850
Billie Eilish_38.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_38.jpg,Hyderabad,2024-06-18,9470621745
Brad Pitt_103.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_103.jpg,Paris,2020-09-22,9370290066
Elizabeth Olsen_69.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_69.jpg,New York,2022-01-18,9523015028
Elizabeth Olsen_49.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_49.jpg,New York,2023-02-04,9703948219
Billie Eilish_60.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_60.jpg,London,2024-06-15,9619997798
Brad Pitt_63.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_63.jpg,Hyderabad,2020-11-07,9215824146
Roger Federer_4.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_4.jpg,London,2021-07-25,9591035683
Kashyap_23.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_23.jpg,New York,2023-07-13,9047749233
Courtney Cox_8.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_8.jpg,Hyderabad,2020-07-02,9126494698
Natalie Portman_76.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_76.jpg,Delhi,2024-03-27,9740035071
Ellen Degeneres_12.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_12.jpg,New York,2020-07-08,9192761063
Vijay Deverakonda_8.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_8.jpg,Mumbai,2021-12-28,9373049517
Alexandra Daddario_69.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_69.jpg,Dubai,2021-12-29,9428702711
Camila Cabello_7.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_7.jpg,Hyderabad,2021-03-03,9031712393
Zac Efron_53.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_53.jpg,Delhi,2024-09-13,9993717687
Priyanka Chopra_22.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_22.jpg,London,2021-09-22,9844223665
Elizabeth Olsen_14.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_14.jpg,Tokyo,2021-01-23,9913653631
Margot Robbie_65.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_65.jpg,Hyderabad,2022-11-13,9117225621
Charlize Theron_72.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_72.jpg,London,2023-02-03,9963995744
Alexandra Daddario_71.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_71.jpg,Hyderabad,2023-03-06,9845331822
Brad Pitt_84.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_84.jpg,New York,2021-03-22,9191732899
Virat Kohli_9.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_9.jpg,Tokyo,2023-07-28,9683947953
Tom Cruise_52.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_52.jpg,Chennai,2024-06-24,9519129174
Zac Efron_40.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_40.jpg,London,2021-09-15,9849532415
Brad Pitt_65.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_65.jpg,New York,2020-08-30,9249879447
Andy Samberg_76.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_76.jpg,Paris,2021-06-05,9472369538
Amitabh Bachchan_51.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_51.jpg,Dubai,2024-08-20,9744233129
Akshay Kumar_6.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_6.jpg,London,2020-07-23,9477641297
Courtney Cox_60.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_60.jpg,New York,2020-09-05,9589061744
Claire Holt_43.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_43.jpg,Tokyo,2025-02-07,9464655699
Charlize Theron_20.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_20.jpg,New York,2021-04-28,9192691704
Ellen Degeneres_8.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_8.jpg,Mumbai,2023-05-28,9007636663
Elizabeth Olsen_55.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_55.jpg,Hyderabad,2024-04-13,9465738850
Akshay Kumar_12.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_12.jpg,Mumbai,2024-08-15,9985536443
Jessica Alba_51.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_51.jpg,Hyderabad,2025-03-28,9988330139
Elizabeth Olsen_10.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_10.jpg,Hyderabad,2021-10-29,9177853851
Charlize Theron_9.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_9.jpg,Dubai,2024-05-11,9344729435
Camila Cabello_16.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_16.jpg,Paris,2023-04-14,9988766030
Lisa Kudrow_42.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_42.jpg,Tokyo,2020-06-15,9448799918
Roger Federer_31.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_31.jpg,New York,2020-12-08,9357682226
Ellen Degeneres_10.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_10.jpg,Delhi,2020-04-12,9420212506
Brad Pitt_117.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_117.jpg,London,2020-04-06,9160695111
Alexandra Daddario_0.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_0.jpg,New York,2023-04-12,9038069061
Claire Holt_22.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_22.jpg,Tokyo,2022-07-13,9413368141
Priyanka Chopra_3.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_3.jpg,Dubai,2022-09-14,9029800728
Marmik_11.jpg,Marmik,/content/drive/MyDrive/dataset/Faces/Marmik_11.jpg,Hyderabad,2024-08-24,9378281421
Charlize Theron_75.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_75.jpg,Paris,2022-12-03,9945978008
Elizabeth Olsen_45.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_45.jpg,Hyderabad,2020-11-19,9597772605
Ellen Degeneres_27.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_27.jpg,Dubai,2023-03-30,9518075346
Natalie Portman_53.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_53.jpg,Toronto,2024-06-18,9136524982
Courtney Cox_42.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_42.jpg,Hyderabad,2022-09-27,9973473295
Anushka Sharma_2.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_2.jpg,Tokyo,2023-03-15,9894414347
Akshay Kumar_26.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_26.jpg,New York,2022-12-09,9474059186
Camila Cabello_19.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_19.jpg,Mumbai,2022-07-01,9237684101
Akshay Kumar_40.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_40.jpg,Dubai,2020-08-01,9363698253
Virat Kohli_0.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_0.jpg,New York,2020-11-23,9454048374
Billie Eilish_71.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_71.jpg,London,2020-08-23,9276655999
Claire Holt_83.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_83.jpg,Paris,2020-08-18,9259364829
Marmik_28.jpg,Marmik,/content/drive/MyDrive/dataset/Faces/Marmik_28.jpg,Toronto,2020-08-24,9445892618
Natalie Portman_39.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_39.jpg,Hyderabad,2021-12-17,9771166918
Billie Eilish_83.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_83.jpg,London,2024-05-13,9348209807
Lisa Kudrow_33.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_33.jpg,Tokyo,2020-07-18,9119438819
Zac Efron_4.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_4.jpg,Toronto,2023-01-14,9979694928
Amitabh Bachchan_30.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_30.jpg,Paris,2022-11-02,9698841137
Charlize Theron_30.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_30.jpg,London,2022-05-13,9818462653
Hrithik Roshan_82.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_82.jpg,Toronto,2023-09-01,9429231003
Alia Bhatt_2.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_2.jpg,Chennai,2021-03-12,9096467859
Lisa Kudrow_16.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_16.jpg,New York,2024-03-11,9026416074
Brad Pitt_56.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_56.jpg,London,2023-12-10,9650183034
Virat Kohli_4.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_4.jpg,Dubai,2021-01-27,9087530001
Hrithik Roshan_25.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_25.jpg,Delhi,2024-12-02,9938649452
Brad Pitt_112.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_112.jpg,Delhi,2021-11-18,9791912717
Margot Robbie_18.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_18.jpg,Dubai,2023-07-26,9224799249
Margot Robbie_70.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_70.jpg,Toronto,2020-12-11,9612991438
Robert Downey Jr_103.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_103.jpg,Paris,2022-10-19,9631812986
Alexandra Daddario_79.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_79.jpg,New York,2022-06-14,9050702377
Zac Efron_72.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_72.jpg,Dubai,2024-11-16,9185431592
Priyanka Chopra_51.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_51.jpg,Toronto,2022-01-03,9512941059
Courtney Cox_50.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_50.jpg,Tokyo,2020-08-02,9941480852
Alia Bhatt_52.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_52.jpg,Chennai,2020-06-29,9737356694
Elizabeth Olsen_67.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_67.jpg,Delhi,2022-10-31,9553384657
Courtney Cox_61.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_61.jpg,Tokyo,2021-06-18,9519960969
Camila Cabello_32.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_32.jpg,Chennai,2024-03-01,9005042214
Brad Pitt_39.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_39.jpg,Toronto,2022-11-04,9928368273
Alia Bhatt_43.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_43.jpg,London,2024-11-08,9632819109
Andy Samberg_14.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_14.jpg,Delhi,2022-04-17,9846835557
Dwayne Johnson_50.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_50.jpg,Dubai,2021-07-09,9347360585
Vijay Deverakonda_92.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_92.jpg,London,2021-04-02,9174038627
Virat Kohli_40.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_40.jpg,London,2024-06-30,9298631962
Dwayne Johnson_59.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_59.jpg,New York,2022-06-03,9092592988
Roger Federer_39.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_39.jpg,Tokyo,2023-02-17,9508790659
Henry Cavill_23.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_23.jpg,Toronto,2020-07-15,9616332527
Akshay Kumar_23.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_23.jpg,Mumbai,2021-10-26,9495418803
Zac Efron_75.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_75.jpg,Chennai,2024-11-30,9826810152
Billie Eilish_91.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_91.jpg,Toronto,2021-02-16,9107299361
Brad Pitt_86.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_86.jpg,Chennai,2020-09-12,9333239552
Vijay Deverakonda_10.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_10.jpg,Tokyo,2024-05-18,9961913344
Vijay Deverakonda_24.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_24.jpg,Delhi,2024-12-02,9133125677
Hugh Jackman_67.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_67.jpg,Toronto,2021-02-24,9833408751
Courtney Cox_31.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_31.jpg,Tokyo,2022-08-29,9416851673
Charlize Theron_42.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_42.jpg,Chennai,2023-12-11,9430763085
Amitabh Bachchan_12.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_12.jpg,New York,2024-09-07,9117387926
Robert Downey Jr_111.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_111.jpg,Tokyo,2024-04-13,9189374246
Margot Robbie_55.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_55.jpg,Mumbai,2022-04-09,9738380238
Zac Efron_62.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_62.jpg,Dubai,2020-04-17,9611859804
Tom Cruise_34.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_34.jpg,New York,2022-10-10,9599894072
Robert Downey Jr_20.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_20.jpg,Paris,2021-08-16,9023932627
Lisa Kudrow_22.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_22.jpg,Chennai,2020-04-26,9015261763
Dwayne Johnson_37.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_37.jpg,Mumbai,2025-03-18,9255915978
Billie Eilish_21.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_21.jpg,Toronto,2022-12-23,9985056557
Courtney Cox_27.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_27.jpg,Tokyo,2023-05-24,9532241493
Zac Efron_71.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_71.jpg,Delhi,2020-10-11,9213170879
Brad Pitt_69.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_69.jpg,New York,2022-05-16,9042887092
Vijay Deverakonda_58.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_58.jpg,Delhi,2021-08-17,9334577066
Ellen Degeneres_74.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_74.jpg,Toronto,2024-10-15,9627621926
Ellen Degeneres_2.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_2.jpg,Paris,2023-04-02,9649249689
Hrithik Roshan_88.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_88.jpg,Toronto,2023-05-06,9724923055
Vijay Deverakonda_108.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_108.jpg,Hyderabad,2021-03-13,9766912698
Hugh Jackman_88.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_88.jpg,London,2022-06-04,9118187080
Zac Efron_31.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_31.jpg,Hyderabad,2021-11-10,9838650661
Henry Cavill_75.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_75.jpg,Tokyo,2021-12-14,9806314363
Virat Kohli_34.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_34.jpg,Delhi,2021-02-26,9090955277
Jessica Alba_59.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_59.jpg,Delhi,2024-03-26,9864723206
Alia Bhatt_25.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_25.jpg,Mumbai,2024-09-23,9673750209
Lisa Kudrow_32.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_32.jpg,Tokyo,2022-06-20,9251070679
Courtney Cox_29.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_29.jpg,Toronto,2022-04-17,9640299992
Zac Efron_27.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_27.jpg,Tokyo,2023-10-22,9337183100
Claire Holt_44.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_44.jpg,Tokyo,2023-08-14,9498959806
Natalie Portman_65.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_65.jpg,Dubai,2020-08-31,9492774902
Natalie Portman_33.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_33.jpg,Delhi,2021-11-05,9770291336
Roger Federer_34.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_34.jpg,Delhi,2023-06-02,9307591079
Alexandra Daddario_52.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_52.jpg,New York,2024-06-20,9468259056
Vijay Deverakonda_98.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_98.jpg,Tokyo,2024-04-18,9329069418
Amitabh Bachchan_38.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_38.jpg,Toronto,2025-03-10,9747358576
Alexandra Daddario_57.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_57.jpg,Hyderabad,2022-01-31,9737244782
Hugh Jackman_13.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_13.jpg,Chennai,2023-11-09,9411153451
